request to route: '/'; took 1ms to complete
request to route: '/pos_system/menu_actions/get_toppings'; took 218ms to complete
request to route: '/pos_system/menu_actions/get_stuffed'; took 307ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f808f2c723b3fd6daec3'; took 198ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241930f78dd7a2ecc899d'; took 177ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bdc71ca68ffa977f9f5f/624241930f78dd7a2ecc899d'; took 145ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244be7c1ca68ffa977f9f6e/624241930f78dd7a2ecc899d'; took 146ms to complete
request to route: '/management_system/inventory/get_stats'; took 380ms to complete
request to route: '/management_system/inventory/get_stats'; took 418ms to complete
request to route: '/management_system/inventory/get_stats'; took 366ms to complete
request to route: '/management_system/inventory/get_stats'; took 380ms to complete
request to route: '/pos_system/menu_actions/get_sizes'; took 609ms to complete
request to route: '/pos_system/menu_actions/get_toppings'; took 1084ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f808f2c723b3fd6daec3'; took 825ms to complete
request to route: '/pos_system/menu_actions/get_stuffed'; took 1496ms to complete
request to route: '/management_system/inventory/get_order_inventory/6273eda791184e87c315e9eb'; took 124ms to complete
request to route: '/management_system/inventory/get_order_inventory/6273eda791184e87c315e9eb'; took 132ms to complete
request to route: '/management_system/inventory/get_order_inventory/6273eda791184e87c315e9eb'; took 142ms to complete
request to route: '/management_system/inventory/get_order_inventory/6273eda791184e87c315e9eb'; took 132ms to complete
request to route: '/management_system/inventory/get_order_inventory/6273eda791184e87c315e9eb'; took 112ms to complete
request to route: '/management_system/inventory/get_order_inventory/6273eda791184e87c315e9eb'; took 309ms to complete
request to route: '/management_system/inventory/get_order_inventory/6273eda791184e87c315e9eb'; took 203ms to complete
request to route: '/management_system/inventory/get_order_inventory/6273eda791184e87c315e9eb'; took 111ms to complete
request to route: '/management_system/inventory/get_order_inventory/6273eda791184e87c315e9eb'; took 100ms to complete
request to route: '/management_system/order/get_order_inventory/6273eda791184e87c315e9eb'; took 95ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/pos_system/static/js/bundle.js'; took 10ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 1098ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 621ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 362ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 460ms to complete
request to route: '/pos_system'; took 4ms to complete
request to route: '/pos_system/employee_actions/check_clocked_in'; took 17ms to complete
request to route: '/pos_system/menu_actions/get_sizes'; took 90ms to complete
request to route: '/pos_system/menu_actions/get_toppings'; took 199ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f808f2c723b3fd6daec3'; took 245ms to complete
request to route: '/pos_system/menu_actions/get_stuffed'; took 328ms to complete
request to route: '/pos_system/employee_actions/get_employee'; took 79ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f822f2c723b3fd6daec6'; took 155ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bdc71ca68ffa977f9f5f/6238f822f2c723b3fd6daec6'; took 199ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241ab0f78dd7a2ecc89a1'; took 171ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244ce7f1ca68ffa977fa0ca/624241ab0f78dd7a2ecc89a1'; took 142ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 433ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 490ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241c00f78dd7a2ecc89a5'; took 152ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241c00f78dd7a2ecc89a5'; took 133ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241b60f78dd7a2ecc89a3'; took 156ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241ab0f78dd7a2ecc89a1'; took 645ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241a10f78dd7a2ecc899f'; took 150ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bdc71ca68ffa977f9f5f/624241a10f78dd7a2ecc899f'; took 143ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cf481ca68ffa977fa0db/624241a10f78dd7a2ecc899f'; took 140ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f833f2c723b3fd6daeca'; took 151ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f833f2c723b3fd6daeca'; took 195ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cf481ca68ffa977fa0db/6238f833f2c723b3fd6daeca'; took 148ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cfea1ca68ffa977fa0ea/6238f833f2c723b3fd6daeca'; took 153ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 479ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 646ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 535ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 299ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 337ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 347ms to complete
request to route: '/management_system/verify_token'; took 6ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 665ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 430ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 474ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 773ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 381ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 324ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 611ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 681ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 307ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 5ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 452ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 370ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 329ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 333ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 507ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 365ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 377ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 298ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 325ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 642ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 314ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 306ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 296ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 588ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 282ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 332ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 355ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 326ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 284ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 298ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 289ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 401ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 286ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 393ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 327ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 304ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 287ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 620ms to complete
request to route: '/management_system/verify_token'; took 7ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 598ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 622ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 658ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 367ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 626ms to complete
request to route: '/management_system/verify_token'; took 5ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 1056ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 1121ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 747ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 1409ms to complete
request to route: '/pos_system'; took 2ms to complete
request to route: '/pos_system/employee_actions/check_clocked_in'; took 6ms to complete
request to route: '/pos_system/menu_actions/get_sizes'; took 126ms to complete
request to route: '/pos_system/menu_actions/get_toppings'; took 233ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f808f2c723b3fd6daec3'; took 492ms to complete
request to route: '/pos_system/menu_actions/get_stuffed'; took 666ms to complete
request to route: '/pos_system/employee_actions/get_employee'; took 90ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f822f2c723b3fd6daec6'; took 152ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bdc71ca68ffa977f9f5f/6238f822f2c723b3fd6daec6'; took 168ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f833f2c723b3fd6daeca'; took 317ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244d1261ca68ffa977fa0f9/6238f833f2c723b3fd6daeca'; took 168ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241ab0f78dd7a2ecc89a1'; took 219ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244c9a21ca68ffa977fa066/624241ab0f78dd7a2ecc89a1'; took 149ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241b60f78dd7a2ecc89a3'; took 158ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cfea1ca68ffa977fa0ea/624241b60f78dd7a2ecc89a3'; took 155ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244ce7f1ca68ffa977fa0ca/624241b60f78dd7a2ecc89a3'; took 141ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241c00f78dd7a2ecc89a5'; took 132ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/624520b81ca68ffa977fa1be/624241c00f78dd7a2ecc89a5'; took 154ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/62451f1e1ca68ffa977fa18c/624241b60f78dd7a2ecc89a3'; took 141ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f833f2c723b3fd6daeca'; took 158ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244c4811ca68ffa977f9fef/6238f833f2c723b3fd6daeca'; took 140ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f808f2c723b3fd6daec3'; took 197ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cbbb1ca68ffa977fa08e/6238f808f2c723b3fd6daec3'; took 172ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cbbb1ca68ffa977fa08e/6238f808f2c723b3fd6daec3'; took 162ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cbbb1ca68ffa977fa08e/6238f808f2c723b3fd6daec3'; took 160ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f833f2c723b3fd6daeca'; took 178ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f833f2c723b3fd6daeca'; took 171ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cc5b1ca68ffa977fa09d/6238f833f2c723b3fd6daeca'; took 150ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241930f78dd7a2ecc899d'; took 213ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f833f2c723b3fd6daeca'; took 154ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244ccd51ca68ffa977fa0ac/6238f833f2c723b3fd6daeca'; took 143ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 771ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 745ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 667ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 1084ms to complete
request to route: '/management_system/verify_token'; took 5ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 965ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 881ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 1126ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 864ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 734ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 839ms to complete
request to route: '/management_system/verify_token'; took 6ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 1037ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 1686ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 6ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 728ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 291ms to complete
request to route: '/management_system/verify_token'; took 6ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 285ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 267ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 263ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 264ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 256ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 256ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 273ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 251ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 325ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 234ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 1287ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 278ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 264ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 275ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 239ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 247ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 309ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 230ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 257ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 242ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 258ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 677ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 254ms to complete
request to route: '/pos_system'; took 3ms to complete
request to route: '/pos_system/employee_actions/check_clocked_in'; took 14ms to complete
request to route: '/pos_system/menu_actions/get_sizes'; took 150ms to complete
request to route: '/pos_system/menu_actions/get_toppings'; took 672ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f808f2c723b3fd6daec3'; took 963ms to complete
request to route: '/pos_system/menu_actions/get_stuffed'; took 1125ms to complete
request to route: '/pos_system/employee_actions/get_employee'; took 80ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241930f78dd7a2ecc899d'; took 205ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241930f78dd7a2ecc899d'; took 174ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bdc71ca68ffa977f9f5f/624241930f78dd7a2ecc899d'; took 485ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/62451d101ca68ffa977fa153/624241930f78dd7a2ecc899d'; took 152ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/62424da2cb76fe1c205880b8/624241930f78dd7a2ecc899d'; took 165ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f833f2c723b3fd6daeca'; took 196ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/624242cc0f78dd7a2ecc89b1/6238f833f2c723b3fd6daeca'; took 151ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241930f78dd7a2ecc899d'; took 192ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/62424780cb76fe1c20588063/624241930f78dd7a2ecc899d'; took 156ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241b60f78dd7a2ecc89a3'; took 170ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244be7c1ca68ffa977f9f6e/624241b60f78dd7a2ecc89a3'; took 161ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241ab0f78dd7a2ecc89a1'; took 182ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cfea1ca68ffa977fa0ea/624241ab0f78dd7a2ecc89a1'; took 199ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f822f2c723b3fd6daec6'; took 155ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/62451c201ca68ffa977fa135/6238f822f2c723b3fd6daec6'; took 145ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/624242cc0f78dd7a2ecc89b1/6238f822f2c723b3fd6daec6'; took 155ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 324ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 281ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241930f78dd7a2ecc899d'; took 190ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244ce7f1ca68ffa977fa0ca/624241930f78dd7a2ecc899d'; took 156ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cdfc1ca68ffa977fa0bb/624241930f78dd7a2ecc899d'; took 165ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244c8671ca68ffa977fa02d/624241930f78dd7a2ecc899d'; took 146ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244c9a21ca68ffa977fa066/624241930f78dd7a2ecc899d'; took 141ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cb161ca68ffa977fa075/624241930f78dd7a2ecc899d'; took 148ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cbbb1ca68ffa977fa08e/624241930f78dd7a2ecc899d'; took 142ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cc5b1ca68ffa977fa09d/624241930f78dd7a2ecc899d'; took 148ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244ccd51ca68ffa977fa0ac/624241930f78dd7a2ecc899d'; took 142ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244ce7f1ca68ffa977fa0ca/624241930f78dd7a2ecc899d'; took 147ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244cdfc1ca68ffa977fa0bb/624241930f78dd7a2ecc899d'; took 133ms to complete
request to route: '/pos_system/employee_actions/employee_times'; took 87ms to complete
request to route: '/pos_system/menu/manager'; took 1ms to complete
request to route: '/pos_system/menu_actions/get_sizes'; took 87ms to complete
request to route: '/pos_system/menu_actions/get_toppings'; took 179ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f808f2c723b3fd6daec3'; took 167ms to complete
request to route: '/pos_system/menu_actions/get_stuffed'; took 247ms to complete
request to route: '/pos_system/employee_actions/get_employee'; took 66ms to complete
request to route: '/pos_system/employee_actions/employee_times'; took 75ms to complete
request to route: '/pos_system/employee_actions/employee_times'; took 77ms to complete
request to route: '/pos_system/employee_actions/edit_time/break_out'; took 92ms to complete
request to route: '/pos_system/employee_actions/employee_times'; took 76ms to complete
request to route: '/pos_system/employee_actions/edit_time/break_in'; took 81ms to complete
request to route: '/pos_system/employee_actions/employee_times'; took 78ms to complete
request to route: '/pos_system/employee_actions/employee_times'; took 77ms to complete
request to route: '/pos_system/employee_actions/employee_times'; took 74ms to complete
request to route: '/pos_system/employee_actions/employee_times'; took 77ms to complete
request to route: '/'; took 4ms to complete
request to route: '/favicon.ico'; took 1ms to complete
request to route: '/management_system'; took 1ms to complete
